feature,mean_abs_shap
ORF1ab_14989,0.0
ORF1ab_14988,0.0
ORF1ab_14976,0.0
ORF1ab_14973,0.0
ORF1ab_14890,0.0
ORF1ab_14862,0.0
ORF1ab_14844,0.0
ORF1ab_15060,0.0
ORF1ab_15502,0.0
ORF1ab_15499,0.0
ORF1ab_15484,0.0
ORF1ab_15474,0.0
ORF1ab_15473,0.0
ORF1ab_15468,0.0
ORF1ab_15456,0.0
ORF1ab_15450,0.0
ORF1ab_15439,0.0
ORF1ab_15187,0.0
ORF1ab_15404,0.0
ORF1ab_15396,0.0
ORF1ab_15392,0.0
ORF1ab_15390,0.0
ORF1ab_15351,0.0
ORF1ab_15349,0.0
ORF1ab_15342,0.0
ORF1ab_15327,0.0
ORF1ab_15225,0.0
ORF1ab_15188,0.0
ORF1ab_15408,0.0
ORF1ab_14421,0.0
ORF1ab_14412,0.0
ORF1ab_14385,0.0
ORF1ab_14371,0.0
ORF1ab_14370,0.0
ORF1ab_14357,0.0
ORF1ab_14337,0.0
ORF1ab_14335,0.0
ORF1ab_14316,0.0
ORF1ab_14832,0.0
ORF1ab_14307,0.0
ORF1ab_14236,0.0
ORF1ab_14144,0.0
ORF1ab_14094,0.0
ORF1ab_14054,0.0
ORF1ab_14053,0.0
ORF1ab_14049,0.0
ORF1ab_14046,0.0
ORF1ab_14026,0.0
ORF1ab_14007,0.0
ORF1ab_14311,0.0
ORF1ab_14782,0.0
ORF1ab_14762,0.0
ORF1ab_14761,0.0
ORF1ab_14753,0.0
ORF1ab_14743,0.0
ORF1ab_14738,0.0
ORF1ab_14716,0.0
ORF1ab_14661,0.0
ORF1ab_14634,0.0
ORF1ab_14613,0.0
ORF1ab_14426,0.0
ORF1ab_14598,0.0
ORF1ab_14593,0.0
ORF1ab_14565,0.0
ORF1ab_14545,0.0
ORF1ab_14541,0.0
ORF1ab_14527,0.0
ORF1ab_14505,0.0
ORF1ab_14460,0.0
ORF1ab_14448,0.0
ORF1ab_14436,0.0
ORF1ab_14610,0.0
ORF1ab_8404,0.0
ORF1ab_8403,0.0
ORF1ab_8402,0.0
ORF1ab_8401,0.0
ORF1ab_8400,0.0
ORF1ab_8399,0.0
ORF1ab_8394,0.0
ORF1ab_8362,0.0
ORF1ab_8353,0.0
ORF1ab_10059,0.0
ORF1ab_8351,0.0
ORF1ab_8350,0.0
ORF1ab_8349,0.0
ORF1ab_8348,0.0
ORF1ab_8347,0.0
ORF1ab_8346,0.0
ORF1ab_8345,0.0
ORF1ab_8344,0.0
ORF1ab_8343,0.0
ORF1ab_8342,0.0
ORF1ab_8352,0.0
ORF1ab_8425,0.0
ORF1ab_8424,0.0
ORF1ab_8423,0.0
ORF1ab_8422,0.0
ORF1ab_8421,0.0
ORF1ab_8420,0.0
ORF1ab_8419,0.0
ORF1ab_8418,0.0
ORF1ab_8417,0.0
ORF1ab_8405,0.0
ORF1ab_8415,0.0
ORF1ab_8414,0.0
ORF1ab_8413,0.0
ORF1ab_8412,0.0
ORF1ab_8411,0.0
ORF1ab_8410,0.0
ORF1ab_8409,0.0
ORF1ab_8408,0.0
ORF1ab_8407,0.0
ORF1ab_8406,0.0
ORF1ab_8416,0.0
ORF1ab_8056,0.0
ORF1ab_8053,0.0
ORF1ab_8032,0.0
ORF1ab_8029,0.0
ORF1ab_8026,0.0
ORF1ab_8014,0.0
ORF1ab_8002,0.0
ORF1ab_8000,0.0
ORF1ab_7919,0.0
ORF1ab_8341,0.0
ORF1ab_7879,0.0
ORF1ab_7876,0.0
ORF1ab_7875,0.0
ORF1ab_7863,0.0
ORF1ab_7859,0.0
ORF1ab_7848,0.0
ORF1ab_7819,0.0
ORF1ab_7814,0.0
ORF1ab_7767,0.0
ORF1ab_7753,0.0
ORF1ab_7915,0.0
ORF1ab_8340,0.0
ORF1ab_8339,0.0
ORF1ab_8338,0.0
ORF1ab_8337,0.0
ORF1ab_8326,0.0
ORF1ab_8284,0.0
ORF1ab_8283,0.0
ORF1ab_8272,0.0
ORF1ab_8261,0.0
ORF1ab_8070,0.0
ORF1ab_8227,0.0
ORF1ab_8205,0.0
ORF1ab_8186,0.0
ORF1ab_8129,0.0
ORF1ab_8128,0.0
ORF1ab_8125,0.0
ORF1ab_8119,0.0
ORF1ab_8108,0.0
ORF1ab_8101,0.0
ORF1ab_8085,0.0
ORF1ab_8238,0.0
ORF1ab_8488,0.0
ORF1ab_8487,0.0
ORF1ab_8486,0.0
ORF1ab_8485,0.0
ORF1ab_8484,0.0
ORF1ab_8483,0.0
ORF1ab_8482,0.0
ORF1ab_8481,0.0
ORF1ab_8480,0.0
ORF1ab_8426,0.0
ORF1ab_8478,0.0
ORF1ab_8477,0.0
ORF1ab_8476,0.0
ORF1ab_8475,0.0
ORF1ab_8474,0.0
ORF1ab_8473,0.0
ORF1ab_8472,0.0
ORF1ab_8471,0.0
ORF1ab_8470,0.0
ORF1ab_8469,0.0
ORF1ab_8479,0.0
ORF1ab_8509,0.0
ORF1ab_8508,0.0
ORF1ab_8507,0.0
ORF1ab_8506,0.0
ORF1ab_8505,0.0
ORF1ab_8504,0.0
ORF1ab_8503,0.0
ORF1ab_8502,0.0
ORF1ab_8501,0.0
ORF1ab_8489,0.0
ORF1ab_8499,0.0
ORF1ab_8498,0.0
ORF1ab_8497,0.0
ORF1ab_8496,0.0
ORF1ab_8495,0.0
ORF1ab_8494,0.0
ORF1ab_8493,0.0
ORF1ab_8492,0.0
ORF1ab_8491,0.0
ORF1ab_8490,0.0
ORF1ab_8500,0.0
ORF1ab_8446,0.0
ORF1ab_8445,0.0
ORF1ab_8444,0.0
ORF1ab_8443,0.0
ORF1ab_8442,0.0
ORF1ab_8441,0.0
ORF1ab_8440,0.0
ORF1ab_8439,0.0
ORF1ab_8438,0.0
ORF1ab_8468,0.0
ORF1ab_8436,0.0
ORF1ab_8435,0.0
ORF1ab_8434,0.0
ORF1ab_8433,0.0
ORF1ab_8432,0.0
ORF1ab_8431,0.0
ORF1ab_8430,0.0
ORF1ab_8429,0.0
ORF1ab_8428,0.0
ORF1ab_8427,0.0
ORF1ab_8437,0.0
ORF1ab_8467,0.0
ORF1ab_8466,0.0
ORF1ab_8465,0.0
ORF1ab_8464,0.0
ORF1ab_8463,0.0
ORF1ab_8462,0.0
ORF1ab_8461,0.0
ORF1ab_8460,0.0
ORF1ab_8459,0.0
ORF1ab_8447,0.0
ORF1ab_8457,0.0
ORF1ab_8456,0.0
ORF1ab_8455,0.0
ORF1ab_8454,0.0
ORF1ab_8453,0.0
ORF1ab_8452,0.0
ORF1ab_8451,0.0
ORF1ab_8450,0.0
ORF1ab_8449,0.0
ORF1ab_8448,0.0
ORF1ab_8458,0.0
ORF1ab_6948,0.0
ORF1ab_6947,0.0
ORF1ab_6946,0.0
ORF1ab_6945,0.0
ORF1ab_6944,0.0
ORF1ab_6943,0.0
ORF1ab_6942,0.0
ORF1ab_6941,0.0
ORF1ab_6940,0.0
ORF1ab_7752,0.0
ORF1ab_6938,0.0
ORF1ab_6937,0.0
ORF1ab_6936,0.0
ORF1ab_6935,0.0
ORF1ab_6934,0.0
ORF1ab_6933,0.0
ORF1ab_6932,0.0
ORF1ab_6931,0.0
ORF1ab_6930,0.0
ORF1ab_6929,0.0
ORF1ab_6939,0.0
ORF1ab_7017,0.0
ORF1ab_7016,0.0
ORF1ab_7015,0.0
ORF1ab_7003,0.0
ORF1ab_6970,0.0
ORF1ab_6964,0.0
ORF1ab_6963,0.0
ORF1ab_6962,0.0
ORF1ab_6961,0.0
ORF1ab_6949,0.0
ORF1ab_6959,0.0
ORF1ab_6958,0.0
ORF1ab_6957,0.0
ORF1ab_6956,0.0
ORF1ab_6955,0.0
ORF1ab_6954,0.0
ORF1ab_6953,0.0
ORF1ab_6952,0.0
ORF1ab_6951,0.0
ORF1ab_6950,0.0
ORF1ab_6960,0.0
ORF1ab_6906,0.0
ORF1ab_6905,0.0
ORF1ab_6904,0.0
ORF1ab_6903,0.0
ORF1ab_6902,0.0
ORF1ab_6901,0.0
ORF1ab_6897,0.0
ORF1ab_6896,0.0
ORF1ab_6881,0.0
ORF1ab_6928,0.0
ORF1ab_6855,0.0
ORF1ab_6853,0.0
ORF1ab_6852,0.0
ORF1ab_6851,0.0
ORF1ab_6850,0.0
ORF1ab_6849,0.0
ORF1ab_6848,0.0
ORF1ab_6847,0.0
ORF1ab_6846,0.0
ORF1ab_6845,0.0
ORF1ab_6860,0.0
ORF1ab_6927,0.0
ORF1ab_6926,0.0
ORF1ab_6925,0.0
ORF1ab_6924,0.0
ORF1ab_6923,0.0
ORF1ab_6922,0.0
ORF1ab_6921,0.0
ORF1ab_6920,0.0
ORF1ab_6919,0.0
ORF1ab_6907,0.0
ORF1ab_6917,0.0
ORF1ab_6916,0.0
ORF1ab_6915,0.0
ORF1ab_6914,0.0
ORF1ab_6913,0.0
ORF1ab_6912,0.0
ORF1ab_6911,0.0
ORF1ab_6910,0.0
ORF1ab_6909,0.0
ORF1ab_6908,0.0
ORF1ab_6918,0.0
ORF1ab_7361,0.0
ORF1ab_7345,0.0
ORF1ab_7309,0.0
ORF1ab_7300,0.0
ORF1ab_7296,0.0
ORF1ab_7264,0.0
ORF1ab_7240,0.0
ORF1ab_7215,0.0
ORF1ab_7135,0.0
ORF1ab_7018,0.0
ORF1ab_7094,0.0
ORF1ab_7093,0.0
ORF1ab_7070,0.0
ORF1ab_7068,0.0
ORF1ab_7067,0.0
ORF1ab_7066,0.0
ORF1ab_7065,0.0
ORF1ab_7064,0.0
ORF1ab_7063,0.0
ORF1ab_7062,0.0
ORF1ab_7128,0.0
ORF1ab_7746,0.0
ORF1ab_7720,0.0
ORF1ab_7690,0.0
ORF1ab_7681,0.0
ORF1ab_7672,0.0
ORF1ab_7659,0.0
ORF1ab_7645,0.0
ORF1ab_7596,0.0
ORF1ab_7587,0.0
ORF1ab_7375,0.0
ORF1ab_7570,0.0
ORF1ab_7553,0.0
ORF1ab_7549,0.0
ORF1ab_7534,0.0
ORF1ab_7504,0.0
ORF1ab_7501,0.0
ORF1ab_7500,0.0
ORF1ab_7492,0.0
ORF1ab_7471,0.0
ORF1ab_7424,0.0
ORF1ab_7576,0.0
ORF1ab_7038,0.0
ORF1ab_7037,0.0
ORF1ab_7036,0.0
ORF1ab_7035,0.0
ORF1ab_7034,0.0
ORF1ab_7033,0.0
ORF1ab_7032,0.0
ORF1ab_7031,0.0
ORF1ab_7030,0.0
ORF1ab_7061,0.0
ORF1ab_7028,0.0
ORF1ab_7027,0.0
ORF1ab_7026,0.0
ORF1ab_7025,0.0
ORF1ab_7024,0.0
ORF1ab_7023,0.0
ORF1ab_7022,0.0
ORF1ab_7021,0.0
ORF1ab_7020,0.0
ORF1ab_7019,0.0
ORF1ab_7029,0.0
ORF1ab_7060,0.0
ORF1ab_7059,0.0
ORF1ab_7058,0.0
ORF1ab_7057,0.0
ORF1ab_7056,0.0
ORF1ab_7055,0.0
ORF1ab_7054,0.0
ORF1ab_7053,0.0
ORF1ab_7052,0.0
ORF1ab_7051,0.0
ORF1ab_7039,0.0
ORF1ab_7049,0.0
ORF1ab_7048,0.0
ORF1ab_7047,0.0
ORF1ab_7046,0.0
ORF1ab_7045,0.0
ORF1ab_7044,0.0
ORF1ab_7043,0.0
ORF1ab_7042,0.0
ORF1ab_7041,0.0
ORF1ab_7040,0.0
ORF1ab_7050,0.0
ORF1ab_9149,0.0
ORF1ab_9148,0.0
ORF1ab_9147,0.0
ORF1ab_9146,0.0
ORF1ab_9145,0.0
ORF1ab_9144,0.0
ORF1ab_9143,0.0
ORF1ab_9142,0.0
ORF1ab_9141,0.0
ORF1ab_8510,0.0
ORF1ab_9139,0.0
ORF1ab_9138,0.0
ORF1ab_9137,0.0
ORF1ab_9136,0.0
ORF1ab_9135,0.0
ORF1ab_9134,0.0
ORF1ab_9133,0.0
ORF1ab_9132,0.0
ORF1ab_9131,0.0
ORF1ab_9130,0.0
ORF1ab_9140,0.0
ORF1ab_9218,0.0
ORF1ab_9217,0.0
ORF1ab_9216,0.0
ORF1ab_9215,0.0
ORF1ab_9214,0.0
ORF1ab_9210,0.0
ORF1ab_9184,0.0
ORF1ab_9183,0.0
ORF1ab_9181,0.0
ORF1ab_9150,0.0
ORF1ab_9160,0.0
ORF1ab_9159,0.0
ORF1ab_9158,0.0
ORF1ab_9157,0.0
ORF1ab_9156,0.0
ORF1ab_9155,0.0
ORF1ab_9154,0.0
ORF1ab_9153,0.0
ORF1ab_9152,0.0
ORF1ab_9151,0.0
ORF1ab_9166,0.0
ORF1ab_9107,0.0
ORF1ab_9106,0.0
ORF1ab_9105,0.0
ORF1ab_9104,0.0
ORF1ab_9103,0.0
ORF1ab_9102,0.0
ORF1ab_9101,0.0
ORF1ab_9088,0.0
ORF1ab_9082,0.0
ORF1ab_9129,0.0
ORF1ab_9034,0.0
ORF1ab_9029,0.0
ORF1ab_9028,0.0
ORF1ab_9022,0.0
ORF1ab_9010,0.0
ORF1ab_9007,0.0
ORF1ab_9006,0.0
ORF1ab_9005,0.0
ORF1ab_9004,0.0
ORF1ab_9003,0.0
ORF1ab_9080,0.0
ORF1ab_9128,0.0
ORF1ab_9127,0.0
ORF1ab_9126,0.0
ORF1ab_9125,0.0
ORF1ab_9124,0.0
ORF1ab_9123,0.0
ORF1ab_9122,0.0
ORF1ab_9121,0.0
ORF1ab_9120,0.0
ORF1ab_9108,0.0
ORF1ab_9118,0.0
ORF1ab_9117,0.0
ORF1ab_9116,0.0
ORF1ab_9115,0.0
ORF1ab_9114,0.0
ORF1ab_9113,0.0
ORF1ab_9112,0.0
ORF1ab_9111,0.0
ORF1ab_9110,0.0
ORF1ab_9109,0.0
ORF1ab_9119,0.0
ORF1ab_9799,0.0
ORF1ab_9778,0.0
ORF1ab_9775,0.0
ORF1ab_9769,0.0
ORF1ab_9767,0.0
ORF1ab_9765,0.0
ORF1ab_9751,0.0
ORF1ab_9738,0.0
ORF1ab_9732,0.0
ORF1ab_9219,0.0
ORF1ab_9724,0.0
ORF1ab_9718,0.0
ORF1ab_9715,0.0
ORF1ab_9703,0.0
ORF1ab_9698,0.0
ORF1ab_9688,0.0
ORF1ab_9665,0.0
ORF1ab_9664,0.0
ORF1ab_9629,0.0
ORF1ab_9627,0.0
ORF1ab_9730,0.0
ORF1ab_10055,0.0
ORF1ab_10036,0.0
ORF1ab_10015,0.0
ORF1ab_10007,0.0
ORF1ab_10000,0.0
ORF1ab_9988,0.0
ORF1ab_9938,0.0
ORF1ab_9937,0.0
ORF1ab_9934,0.0
ORF1ab_9814,0.0
ORF1ab_9929,0.0
ORF1ab_9927,0.0
ORF1ab_9913,0.0
ORF1ab_9886,0.0
ORF1ab_9874,0.0
ORF1ab_9842,0.0
ORF1ab_9841,0.0
ORF1ab_9839,0.0
ORF1ab_9833,0.0
ORF1ab_9829,0.0
ORF1ab_9931,0.0
ORF1ab_9244,0.0
ORF1ab_9238,0.0
ORF1ab_9237,0.0
ORF1ab_9236,0.0
ORF1ab_9235,0.0
ORF1ab_9234,0.0
ORF1ab_9233,0.0
ORF1ab_9232,0.0
ORF1ab_9231,0.0
ORF1ab_9626,0.0
ORF1ab_9229,0.0
ORF1ab_9228,0.0
ORF1ab_9227,0.0
ORF1ab_9226,0.0
ORF1ab_9225,0.0
ORF1ab_9224,0.0
ORF1ab_9223,0.0
ORF1ab_9222,0.0
ORF1ab_9221,0.0
ORF1ab_9220,0.0
ORF1ab_9230,0.0
ORF1ab_9606,0.0
ORF1ab_9605,0.0
ORF1ab_9602,0.0
ORF1ab_9593,0.0
ORF1ab_9589,0.0
ORF1ab_9541,0.0
ORF1ab_9538,0.0
ORF1ab_9514,0.0
ORF1ab_9486,0.0
ORF1ab_9257,0.0
ORF1ab_9447,0.0
ORF1ab_9429,0.0
ORF1ab_9414,0.0
ORF1ab_9397,0.0
ORF1ab_9347,0.0
ORF1ab_9334,0.0
ORF1ab_9295,0.0
ORF1ab_9270,0.0
ORF1ab_9265,0.0
ORF1ab_9262,0.0
ORF1ab_9474,0.0
ORF1ab_8572,0.0
ORF1ab_8571,0.0
ORF1ab_8570,0.0
ORF1ab_8569,0.0
ORF1ab_8568,0.0
ORF1ab_8567,0.0
ORF1ab_8566,0.0
ORF1ab_8565,0.0
ORF1ab_8564,0.0
ORF1ab_9002,0.0
ORF1ab_8562,0.0
ORF1ab_8561,0.0
ORF1ab_8560,0.0
ORF1ab_8559,0.0
ORF1ab_8558,0.0
ORF1ab_8557,0.0
ORF1ab_8556,0.0
ORF1ab_8555,0.0
ORF1ab_8554,0.0
ORF1ab_8553,0.0
ORF1ab_8563,0.0
ORF1ab_8593,0.0
ORF1ab_8592,0.0
ORF1ab_8591,0.0
ORF1ab_8590,0.0
ORF1ab_8589,0.0
ORF1ab_8588,0.0
ORF1ab_8587,0.0
ORF1ab_8586,0.0
ORF1ab_8585,0.0
ORF1ab_8573,0.0
ORF1ab_8583,0.0
ORF1ab_8582,0.0
ORF1ab_8581,0.0
ORF1ab_8580,0.0
ORF1ab_8579,0.0
ORF1ab_8578,0.0
ORF1ab_8577,0.0
ORF1ab_8576,0.0
ORF1ab_8575,0.0
ORF1ab_8574,0.0
ORF1ab_8584,0.0
ORF1ab_8530,0.0
ORF1ab_8529,0.0
ORF1ab_8528,0.0
ORF1ab_8527,0.0
ORF1ab_8526,0.0
ORF1ab_8525,0.0
ORF1ab_8524,0.0
ORF1ab_8523,0.0
ORF1ab_8522,0.0
ORF1ab_8552,0.0
ORF1ab_8520,0.0
ORF1ab_8519,0.0
ORF1ab_8518,0.0
ORF1ab_8517,0.0
ORF1ab_8516,0.0
ORF1ab_8515,0.0
ORF1ab_8514,0.0
ORF1ab_8513,0.0
ORF1ab_8512,0.0
ORF1ab_8511,0.0
ORF1ab_8521,0.0
ORF1ab_8551,0.0
ORF1ab_8550,0.0
ORF1ab_8549,0.0
ORF1ab_8548,0.0
ORF1ab_8547,0.0
ORF1ab_8546,0.0
ORF1ab_8545,0.0
ORF1ab_8544,0.0
ORF1ab_8543,0.0
ORF1ab_8531,0.0
ORF1ab_8541,0.0
ORF1ab_8540,0.0
ORF1ab_8539,0.0
ORF1ab_8538,0.0
ORF1ab_8537,0.0
ORF1ab_8536,0.0
ORF1ab_8535,0.0
ORF1ab_8534,0.0
ORF1ab_8533,0.0
ORF1ab_8532,0.0
ORF1ab_8542,0.0
ORF1ab_8959,0.0
ORF1ab_8943,0.0
ORF1ab_8940,0.0
ORF1ab_8939,0.0
ORF1ab_8908,0.0
ORF1ab_8903,0.0
ORF1ab_8902,0.0
ORF1ab_8901,0.0
ORF1ab_8872,0.0
ORF1ab_8594,0.0
ORF1ab_8832,0.0
ORF1ab_8821,0.0
ORF1ab_8789,0.0
ORF1ab_8785,0.0
ORF1ab_8780,0.0
ORF1ab_8778,0.0
ORF1ab_8752,0.0
ORF1ab_8749,0.0
ORF1ab_8722,0.0
ORF1ab_8700,0.0
ORF1ab_8851,0.0
ORF1ab_9001,0.0
ORF1ab_9000,0.0
ORF1ab_8999,0.0
ORF1ab_8998,0.0
ORF1ab_8997,0.0
ORF1ab_8996,0.0
ORF1ab_8995,0.0
ORF1ab_8994,0.0
ORF1ab_8993,0.0
ORF1ab_8962,0.0
ORF1ab_8991,0.0
ORF1ab_8990,0.0
ORF1ab_8989,0.0
ORF1ab_8988,0.0
ORF1ab_8987,0.0
ORF1ab_8986,0.0
ORF1ab_8985,0.0
ORF1ab_8984,0.0
ORF1ab_8983,0.0
ORF1ab_8982,0.0
ORF1ab_8992,0.0
ORF1ab_8614,0.0
ORF1ab_8613,0.0
ORF1ab_8612,0.0
ORF1ab_8611,0.0
ORF1ab_8610,0.0
ORF1ab_8609,0.0
ORF1ab_8608,0.0
ORF1ab_8607,0.0
ORF1ab_8606,0.0
ORF1ab_8692,0.0
ORF1ab_8604,0.0
ORF1ab_8603,0.0
ORF1ab_8602,0.0
ORF1ab_8601,0.0
ORF1ab_8600,0.0
ORF1ab_8599,0.0
ORF1ab_8598,0.0
ORF1ab_8597,0.0
ORF1ab_8596,0.0
ORF1ab_8595,0.0
ORF1ab_8605,0.0
ORF1ab_8686,0.0
ORF1ab_8683,0.0
ORF1ab_8673,0.0
ORF1ab_8671,0.0
ORF1ab_8642,0.0
ORF1ab_8641,0.0
ORF1ab_8631,0.0
ORF1ab_8629,0.0
ORF1ab_8628,0.0
ORF1ab_8627,0.0
ORF1ab_8615,0.0
ORF1ab_8625,0.0
ORF1ab_8624,0.0
ORF1ab_8623,0.0
ORF1ab_8622,0.0
ORF1ab_8621,0.0
ORF1ab_8620,0.0
ORF1ab_8619,0.0
ORF1ab_8618,0.0
ORF1ab_8617,0.0
ORF1ab_8616,0.0
ORF1ab_8626,0.0
